38	A10485760	10485760	0x7fbd9ce00000	0x469000000	A6922240	0x171000000
38	A6922240	6922240	0x7fbd9c400000	0x171000000	B10485760	0x173000000
38	A5898240	5898240	0x7fbd97800000	0x46d400000	B5898240	0x172400000
38	A2621440	2621440	0x7fbd97200000	0x46a800000	B6922240	0x172800000
38	B8028160	8028160	0x7fbd96800000	0x173800000	B2621440	0x172000000
38	B10485760	10485760	0x7fbd95c00000	0x173000000	A8028160	0x46d800000
38	B6922240	6922240	0x7fbd95200000	0x172800000	A10485760	0x469000000
38	B5898240	5898240	0x7fbd94a00000	0x172400000	A5898240	0x46d400000
38	B2621440	2621440	0x7fbd94400000	0x172000000	A2621440	0x46a800000
39	A8028160	8028160	0x7fbd9da00000	0x46d800000	?	?
39	A10485760	10485760	0x7fbd9ce00000	0x469000000	A6922240	0x171000000
39	A6922240	6922240	0x7fbd9c400000	0x171000000	B10485760	0x173000000
39	A5898240	5898240	0x7fbd97800000	0x46d400000	B5898240	0x172400000
39	A2621440	2621440	0x7fbd97200000	0x46a800000	B6922240	0x172800000
39	B8028160	8028160	0x7fbd96800000	0x173800000	B2621440	0x172000000
39	B10485760	10485760	0x7fbd95c00000	0x173000000	A8028160	0x46d800000
39	B6922240	6922240	0x7fbd95200000	0x172800000	A10485760	0x469000000
39	B5898240	5898240	0x7fbd94a00000	0x172400000	A5898240	0x46d400000
39	B2621440	2621440	0x7fbd94400000	0x172000000	A2621440	0x46a800000
40	A8028160	8028160	0x7fbd9da00000	0x46d800000	?	?
40	A10485760	10485760	0x7fbd9ce00000	0x469000000	A6922240	0x171000000
40	A6922240	6922240	0x7fbd9c400000	0x171000000	B10485760	0x173000000
40	A5898240	5898240	0x7fbd97800000	0x46d400000	B5898240	0x172400000
40	A2621440	2621440	0x7fbd97200000	0x46a800000	B6922240	0x172800000
40	B8028160	8028160	0x7fbd96800000	0x173800000	B2621440	0x172000000
40	B10485760	10485760	0x7fbd95c00000	0x173000000	A8028160	0x46d800000
40	B6922240	6922240	0x7fbd95200000	0x172800000	A10485760	0x469000000
40	B5898240	5898240	0x7fbd94a00000	0x172400000	A5898240	0x46d400000
40	B2621440	2621440	0x7fbd94400000	0x172000000	A2621440	0x46a800000
2	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
2	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
2	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
2	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
2	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
2	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
2	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
2	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
2	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
2	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
3	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
3	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
3	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
3	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
3	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
3	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
3	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
3	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
3	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
3	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
4	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
4	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
4	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
4	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
4	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
4	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
4	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
4	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
4	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
4	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
5	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
5	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
5	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
5	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
5	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
5	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
5	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
5	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
5	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
5	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
6	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
6	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
6	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
6	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
6	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
6	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
6	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
6	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
6	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
6	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
7	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
7	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
7	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
7	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
7	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
7	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
7	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
7	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
7	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
7	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
8	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
8	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
8	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
8	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
8	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
8	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
8	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
8	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
8	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
8	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
9	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
9	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
9	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
9	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
9	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
9	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
9	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
9	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
9	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
9	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
10	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
10	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
10	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
10	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
10	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
10	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
10	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
10	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
10	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
10	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
11	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
11	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
11	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
11	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
11	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
11	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
11	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
11	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
11	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
11	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
12	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
12	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
12	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
12	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
12	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
12	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
12	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
12	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
12	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
12	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
13	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
13	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
13	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
13	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
13	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
13	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
13	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
13	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
13	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
13	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
14	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
14	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
14	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
14	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
14	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
14	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
14	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
14	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
14	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
14	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
15	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
15	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
15	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
15	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
15	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
15	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
15	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
15	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
15	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
15	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
16	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
16	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
16	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
16	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
16	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
16	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
16	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
16	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
16	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
16	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
17	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
17	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
17	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
17	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
17	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
17	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
17	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
17	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
17	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
17	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
18	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
18	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
18	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
18	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
18	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
18	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
18	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
18	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
18	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
18	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
19	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
19	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
19	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
19	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
19	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
19	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
19	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
19	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
19	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
19	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
20	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
20	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
20	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
20	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
20	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
20	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
20	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
20	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
20	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
20	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
21	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
21	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
21	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
21	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
21	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
21	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
21	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
21	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
21	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
21	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
22	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
22	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
22	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
22	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
22	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
22	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
22	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
22	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
22	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
22	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
23	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
23	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
23	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
23	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
23	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
23	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
23	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
23	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
23	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
23	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
24	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
24	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
24	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
24	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
24	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
24	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
24	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
24	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
24	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
24	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
25	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
25	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
25	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
25	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
25	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
25	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
25	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
25	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
25	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
25	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
26	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
26	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
26	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
26	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
26	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
26	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
26	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
26	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
26	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
26	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
27	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
27	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
27	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
27	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
27	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
27	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
27	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
27	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
27	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
27	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
28	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
28	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
28	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
28	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
28	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
28	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
28	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
28	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
28	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
28	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
29	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
29	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
29	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
29	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
29	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
29	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
29	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
29	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
29	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
29	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
30	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
30	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
30	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
30	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
30	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
30	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
30	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
30	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
30	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
30	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
31	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
31	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
31	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
31	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
31	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
31	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
31	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
31	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
31	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
31	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
32	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
32	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
32	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
32	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
32	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
32	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
32	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
32	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
32	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
32	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
33	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
33	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
33	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
33	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
33	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
33	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
33	B10485760	10485760	0x7f3d79200000	0x173000000	A8028160	0x46f000000
33	B6922240	6922240	0x7f3d78800000	0x172800000	A10485760	0x469800000
33	B5898240	5898240	0x7f3d78000000	0x172400000	A5898240	0x46d000000
33	B2621440	2621440	0x7f3d77a00000	0x172000000	A2621440	0x46cc00000
34	A8028160	8028160	0x7f3d80e00000	0x46f000000	A6922240	0x171000000
34	A10485760	10485760	0x7f3d80200000	0x469800000	B8028160	0x173800000
34	A6922240	6922240	0x7f3d7b600000	0x171000000	B10485760	0x173000000
34	A5898240	5898240	0x7f3d7ae00000	0x46d000000	B5898240	0x172400000
34	A2621440	2621440	0x7f3d7a800000	0x46cc00000	B6922240	0x172800000
34	B8028160	8028160	0x7f3d79e00000	0x173800000	B2621440	0x172000000
